Code	RA	DEC	Diameter	mag	Name
NGC5424	14.048836	9.420556	0	14	
NGC5425	14.013344	48.443111	0	14	
NGC5426	14.056944	-6.069361	2.9	12.2	
NGC5427	14.057228	-6.031	2.5	11.4	
NGC5430	14.012683	59.328722	2.4	13	
NGC5431	14.051975	9.362694	0	15	
NGC5433	14.043364	32.509806	1.7	14	
NGC5434	14.056428	9.447806	0	14	
NGC5436	14.061411	9.573278	0	15	
NGC5437	14.063142	9.523417	0	15	
NGC5438	14.063327	9.610447	0	14	
NGC5439	14.032683	46.311528	0	14	
NGC5440	14.050256	34.757222	3.3	13	
NGC5441	14.053317	34.684306	0	15	
NGC5442	14.078694	-9.713056	0	14	
NGC5443	14.036578	55.814333	2.8	13	
NGC5444	14.056711	35.131861	2.7	13	
NGC5445	14.058742	35.024944	0	14	
NGC5446	14.063327	9.610447	0	0	
NGC5447	14.041139	54.275944	0	0	
NGC5448	14.047267	49.172583	4.2	12	
NGC5449	14.041028	54.330278	0	0	
NGC5450	14.041497	54.271389	0	0	
NGC5451	14.043556	54.3625	0	0	
NGC5452	13.906897	78.220417	2.3	13	
NGC5453	14.049058	54.307583	0	0	
NGC5454	14.079342	14.382083	0	14	
NGC5455	14.05025	54.2415	0	0	
NGC5456	14.083022	11.870861	0	14	
NGC5457	14.053472	54.348917	26.9	7.7	
NGC5460	14.124167	-48.343333	25	5.6	
NGC5461	14.061386	54.316889	0	0	
NGC5462	14.064739	54.365417	0	0	
NGC5463	14.102933	9.353194	0	14	
NGC5464	14.117833	-30.0175	1	13	
NGC5465	14.107586	-5.506694	0.8	15	
NGC5466	14.091011	28.532361	11	9.1	
NGC5468	14.109686	-5.452778	2.5	12	
NGC5469	14.208303	8.6485	0	15	
NGC5470	14.108858	6.029083	0	14	
NGC5471	14.074722	54.396778	0	0	
NGC5472	14.115278	-5.460972	1.4	15	
NGC5473	14.078706	54.892417	2.6	11.4	
NGC5474	14.083778	53.662444	4.5	10.9	
NGC5475	14.086781	55.742139	2.2	13	
NGC5476	14.135667	-6.092222	0	14	
NGC5477	14.0925	54.460556	1.7	13.8	
NGC5478	14.135697	-1.702528	0	14	
NGC5479	14.099263	65.690575	0	15	
NGC5480	14.105981	50.724944	1.8	13	
NGC5481	14.111447	50.722556	1.7	13	
NGC5482	14.141878	8.931583	0	14	
NGC5483	14.173667	-43.325278	3.1	12	
NGC5484	14.113379	55.029858	0	16	
NGC5485	14.119828	55.001528	2.6	11.5	
NGC5486	14.123594	55.102778	1.7	14	
NGC5487	14.162222	8.069167	0	14	
NGC5488	14.134167	-33.314639	0	0	
NGC5489	14.20025	-46.089167	1.4	0	
NGC5490	14.165917	17.545389	2.6	13	
NGC5491	14.182611	6.364694	0	14	
NGC5492	14.176472	19.611611	1.8	14	
NGC5493	14.1915	-5.044167	2	11.5	
NGC5494	14.206703	-30.644083	2.2	13	
NGC5495	14.206472	-27.107778	0	13	
NGC5496	14.193844	-1.158111	4.4	13	
NGC5497	14.175436	38.893361	0	15	
NGC5498	14.184575	25.697639	0	15	
NGC5499	14.179903	35.913333	0	14	
NGC5500	14.170932	48.546253	0	14	
NGC5501	14.205611	1.271944	0	15	
NGC5503	14.159411	60.409325	0	16	
NGC5504	14.204389	15.841889	0	14	
NGC5505	14.208819	13.304611	0	14	
NGC5506	14.220788	-3.207558	2.9	13	
NGC5507	14.222148	-3.148967	2	13	
NGC5508	14.208083	24.635222	0	15	
NGC5509	14.211031	20.387167	0	0	
NGC5510	14.227023	-17.984108	0	14	
NGC5511	14.218169	8.63225	0	15	
NGC5512	14.211428	30.855208	0	15	
NGC5513	14.219111	20.415917	0	14	
NGC5514	14.227444	7.659167	0	14	
NGC5515	14.210581	39.309583	0	13	
NGC5516	14.265194	-48.115278	0	0	
NGC5517	14.214261	35.710611	0	15	
NGC5518	14.229927	20.848369	0	15	
NGC5520	14.206322	50.348361	0	13	
NGC5521	14.2566	4.408361	0	14	
NGC5522	14.247286	15.146528	0	14	
NGC5523	14.247639	25.317222	4.5	13	
NGC5524	14.230222	36.380833	0	15	
NGC5525	14.260889	14.282556	0	14	
NGC5526	14.231503	57.771833	0	14	
NGC5527	14.240903	36.404333	0	16	
NGC5528	14.272139	8.292778	0	15	
NGC5529	14.259497	36.226139	5.9	13	
NGC5530	14.307528	-43.387778	4.1	12	
NGC5531	14.278722	10.884722	0	14	
NGC5532	14.281356	10.807139	1.9	12	
NGC5533	14.268761	35.343778	3.2	11.8	
NGC5534	14.294517	-7.417167	1.4	14	
NGC5535	14.291981	8.207472	0	15	
NGC5536	14.273289	39.502111	0	14	
NGC5537	14.293583	7.053889	0	15	
NGC5538	14.295111	7.475833	0	15	
NGC5539	14.293817	8.178861	0	15	
NGC5540	14.248425	60.010861	0	15	
NGC5541	14.275503	39.589	0	13	
NGC5542	14.298111	7.558333	0	15	
NGC5543	14.301111	7.653889	0	15	
NGC5544	14.284047	36.5715	1.1	13	
NGC5545	14.284778	36.575222	1.3	13	
NGC5546	14.30255	7.563611	0	14	
NGC5547	14.162468	78.600944	0	14	
NGC5548	14.299885	25.136656	1.9	12.5	
NGC5549	14.310772	7.376639	0	14	
NGC5550	14.307778	12.882889	0	14	
NGC5551	14.315222	5.450833	0	15	
NGC5552	14.31775	7.031389	0	15	
NGC5553	14.308253	26.287333	0	15	
NGC5554	14.320833	7.020667	0	15	
NGC5555	14.313353	-19.139361	0	15	
NGC5556	14.342803	-29.242	3.1	12	
NGC5557	14.307161	36.4935	2.4	11.1	
NGC5559	14.320189	24.798583	0	15	
NGC5560	14.334606	3.992306	3.9	12.4	
NGC5561	14.289667	58.7505	0	15	
NGC5562	14.336414	10.262867	0	14	
NGC5563	14.336964	7.055222	0	15	
NGC5566	14.338883	3.933333	6.5	10.5	
NGC5567	14.32156	35.137986	0	15	
NGC5568	14.322581	35.092083	0	15	
NGC5569	14.342283	3.982722	1.9	15	
NGC5570	14.239142	7.515417	0	0	
NGC5572	14.326489	36.140417	0	15	
NGC5573	14.344876	6.907111	0	15	
NGC5574	14.348919	3.237972	1.6	12.4	
NGC5575	14.349858	6.202556	0	14	
NGC5576	14.351058	3.270694	3.2	10.9	
NGC5577	14.353672	3.436	3.4	13	
NGC5579	14.340694	35.188472	0	14	
NGC5581	14.354531	23.479639	0	15	
NGC5582	14.345347	39.693417	0	13	
NGC5583	14.361267	13.232	0	14	
NGC5584	14.373253	0.387528	3.3	12	
NGC5585	14.330003	56.729278	5.5	10.9	
NGC5587	14.369697	13.917639	2.9	14	
NGC5589	14.356956	35.2705	0	14	
NGC5590	14.36065	35.204806	0	13	
NGC5591	14.376167	13.717222	0	14	
NGC5592	14.398583	-28.688056	1.7	13	
NGC5593	14.4275	-54.798333	0	0	
NGC5594	14.386189	26.265647	0	15	
NGC5595	14.403694	-16.722778	2	12	
NGC5596	14.374651	37.1221	1.5	15	
NGC5597	14.407639	-16.763056	2	12.1	
NGC5598	14.374536	40.319917	0	14	
NGC5599	14.397408	6.575722	0	14	
NGC5600	14.397067	14.638639	1.4	12.7	
NGC5601	14.381471	40.309669	0	15	
NGC5602	14.371861	50.501833	0	13	
NGC5603	14.383786	40.377444	0	14	
NGC5604	14.411889	-3.2125	0	14	
NGC5605	14.418761	-13.163778	1.8	13	
NGC5606	14.463056	-59.631667	3	7.7	
NGC5607	14.324119	71.587806	1.1	14	
NGC5608	14.388258	41.775528	2.7	13	
NGC5609	14.396728	34.843	0	0	
NGC5610	14.406381	24.614	0	14	
NGC5611	14.401358	33.047556	0	13	
NGC5612	14.567167	-78.388333	2	13	
NGC5613	14.401661	34.892236	1.1	16	
NGC5614	14.402103	34.859056	2.7	11.7	
NGC5615	14.401781	34.864944	0	15	
NGC5616	14.405736	36.461028	0	15	
NGC5617	14.495556	-60.711667	10	6.3	
NGC5618	14.453286	-2.263083	1.8	15	
NGC5619	14.455044	4.802472	2.5	14	
NGC5620	14.377833	69.594444	0	15	
NGC5622	14.436719	48.563722	0	14	
NGC5623	14.452419	33.252556	0	13	
NGC5624	14.443169	51.585056	0	14	
NGC5625	14.450544	39.957194	0	15	
NGC5626	14.496889	-29.749167	0	15	
NGC5627	14.476181	11.378111	0	14	
NGC5628	14.47384	17.924528	0	14	
NGC5629	14.471197	25.848611	0	14	
NGC5630	14.460175	41.257444	2.5	14	
NGC5631	14.442572	56.582556	2.2	13	
NGC5632	14.488786	0.447611	0	0	
NGC5633	14.457967	46.146667	2.3	12.3	
NGC5634	14.493694	-5.977056	4.9	9.6	
NGC5635	14.475464	27.408833	2.6	14	
NGC5636	14.494183	3.266083	1.9	15	
NGC5637	14.483219	23.191056	0	14	
NGC5638	14.494564	3.233278	2.6	11.3	
NGC5639	14.479581	30.412472	0	14	
NGC5640	14.344695	80.122367	0	15	
NGC5641	14.487972	28.821583	2.7	13	
NGC5642	14.487094	30.026333	0	14	
NGC5643	14.544778	-44.173889	4.6	11	
NGC5644	14.507133	11.927722	0	14	
NGC5645	14.510933	7.275083	2.6	12.3	
NGC5646	14.492794	35.461556	0	15	
NGC5647	14.510033	11.876667	0	15	
NGC5648	14.509036	14.023194	0	14	
NGC5649	14.509036	14.023194	0	14	
NGC5650	14.516958	5.978139	0.2	15	
NGC5652	14.516958	5.978139	0	14	
NGC5653	14.502886	31.215	1.8	12.2	
NGC5654	14.500392	36.359583	0	14	
NGC5655	14.514117	13.968833	0	0	
NGC5656	14.507047	35.32075	2.1	13	
NGC5657	14.512117	29.18025	0	14	
NGC5658	14.532017	0.366972	0	14	
NGC5659	14.518378	25.354972	0	15	
NGC5660	14.497175	49.622806	2.8	11.8	
NGC5661	14.532631	6.250444	0	14	
NGC5662	14.593611	-56.618333	12	5.5	
NGC5663	14.565635	-16.581061	0	15	
NGC5665	14.540469	8.079444	2.1	13	
NGC5666	14.552572	10.510389	0	13	
NGC5667	14.506375	59.470056	1.8	13	
NGC5668	14.556744	4.450306	3.3	11.5	
NGC5669	14.545511	9.891333	4.1	12	
NGC5670	14.593444	-45.966111	2	0	
NGC5672	14.544011	31.670083	1	13.6	
NGC5673	14.525242	49.958472	2.6	14	
NGC5674	14.564506	5.458583	0	13	
NGC5675	14.544394	36.302278	0	14	
NGC5676	14.546369	49.45775	3.9	10.9	
NGC5677	14.570219	25.467806	0	15	
NGC5678	14.534925	57.921639	3.2	12	
NGC5679	14.585019	5.361444	0	14	
NGC5680	14.595706	0.013583	0	15	
NGC5681	14.595269	8.300361	0	14	
NGC5682	14.579183	48.670417	2	14	
NGC5683	14.581261	48.662258	0.7	14.8	
NGC5684	14.597236	36.542889	0	14	
NGC5685	14.604267	29.908167	0	15	
NGC5686	14.600721	36.503014	0	15	
NGC5687	14.581264	54.475611	2.6	11.8	
NGC5688	14.65975	-45.019444	3.9	0	
NGC5689	14.591582	48.741908	3.7	11.9	
NGC5690	14.628083	2.291	3.5	13	
NGC5691	14.631528	0.398278	2	13	
NGC5692	14.638361	3.40975	0.9	13	
NGC5693	14.603147	48.585333	1.9	15	
NGC5694	14.660142	-26.538194	3.6	10.2	
NGC5695	14.622803	36.567547	0	14	
NGC5696	14.615842	41.828306	0	14	
NGC5697	14.608873	41.685097	0	14	
NGC5698	14.620775	38.454556	0	14	
NGC5700	14.617122	48.545028	0	15	
NGC5701	14.653108	5.364056	4.7	12	
NGC5702	14.648636	20.506528	0	14	
NGC5705	14.663814	0.718694	2.8	14	
NGC5706	14.645111	30.465556	0	15	
NGC5707	14.625214	51.561972	2.8	13	
NGC5708	14.637858	40.457389	0	14	
NGC5709	14.647283	30.442611	0	14	
NGC5710	14.654525	20.043139	0	14	
NGC5711	14.656278	19.990306	0	15	
NGC5712	14.494901	78.86435	0	15	
NGC5713	14.669853	0.290139	2.8	11.4	
NGC5714	14.636597	46.637861	3	14	
NGC5715	14.724722	-57.576667	6	10	
NGC5716	14.684911	-17.476639	1.9	13	
NGC5717	14.643803	46.662994	0	15	
NGC5718	14.678567	3.465222	0	14	
NGC5719	14.682347	0.317944	3.4	14	
NGC5720	14.6426	50.81475	0	14	
NGC5721	14.648036	46.674389	0	15	
NGC5722	14.648436	46.665628	0	15	
NGC5723	14.649417	46.689439	0	15	
NGC5724	14.650575	46.692167	0	17	
NGC5725	14.68285	2.185944	0	14	
NGC5727	14.673931	33.988528	2.3	14	
NGC5728	14.706665	-17.253256	2.8	11.3	
NGC5729	14.701917	-9.009444	3	13	
NGC5731	14.669225	42.779306	0	14	
NGC5732	14.677497	38.638056	0	14	
NGC5733	14.712722	0.351389	1.3	15	
NGC5734	14.752544	-20.870694	0	14	
NGC5735	14.709289	28.725972	0	14	
NGC5736	14.725233	11.202667	0	15	
NGC5737	14.719983	18.87975	0	14	
NGC5738	14.732361	1.603611	0	14	
NGC5739	14.708056	41.842139	2.2	13	
NGC5740	14.740147	1.679611	3.1	11.9	
NGC5741	14.764387	-11.914364	0	15	
NGC5742	14.760222	-11.81	0	14	
NGC5743	14.752981	-20.913472	0	13	
NGC5744	14.777333	-18.513056	0	0	
NGC5745	14.75053	-13.946978	0	14	
NGC5746	14.748819	1.954889	7.9	10.6	
NGC5747	14.739133	12.131889	0	14	
NGC5748	14.751434	21.916214	0	15	
NGC5749	14.814722	-54.498333	8	9	
NGC5750	14.76975	0.223111	2.9	11.6	
NGC5751	14.730333	53.400278	0	14	
NGC5752	14.75395	38.728639	0	14	
NGC5753	14.755257	38.805656	0	15	
NGC5754	14.75545	38.731722	0	14	
NGC5755	14.756797	38.779944	0	15	
NGC5756	14.792694	-14.853333	2	13	
NGC5757	14.796194	-19.078333	2.1	13	
NGC5758	14.7839	13.6675	0	15	
NGC5759	14.787453	13.456278	0	15	
NGC5760	14.795103	18.501361	0	14	
NGC5761	14.819	-20.376389	0	14	
NGC5762	14.811844	12.456806	0	14	
NGC5763	14.816286	12.490269	0	15	
NGC5764	14.892222	-52.67	2	13	
NGC5765	14.847631	5.114306	0	14	
NGC5766	14.885972	-21.393889	0	14	
NGC5767	14.826219	47.375778	0	15	
NGC5768	14.868897	-2.529833	2	13	
NGC5769	14.878201	7.931861	0	15	
NGC5770	14.887497	3.959778	0	13	
NGC5771	14.870654	29.845244	0	14	
NGC5772	14.860833	40.598861	2.3	14	
NGC5773	14.875138	29.8073	0	14	
NGC5774	14.895175	3.582278	3.2	12.2	
NGC5775	14.899303	3.54425	4.3	11.4	
NGC5776	14.909103	2.9663	0	14	
NGC5777	14.855011	58.977222	3.3	14	
NGC5778	14.90877	18.642178	0	15	
NGC5779	14.869308	55.899236	0	15	
NGC5780	14.906306	28.939444	0	14	
NGC5781	14.944778	-17.2425	0	14	
NGC5783	14.891203	52.076139	3	13	
NGC5784	14.904522	42.558	0	13	
NGC5786	14.982361	-42.013611	0	0	
NGC5787	14.920964	42.506778	1.2	14	
NGC5788	14.888017	52.044072	0	15	
NGC5789	14.943239	30.233778	0	14	
NGC5790	14.959972	8.285028	0	15	
NGC5791	14.979472	-19.267222	2.4	13	
NGC5792	14.972958	-1.090611	7.2	12	
NGC5793	14.990222	-16.693056	1.8	13.2	
NGC5794	14.931558	49.72575	0	14	
NGC5795	14.938697	49.398694	0	14	
NGC5796	14.99	-16.623611	1.9	13	
NGC5797	14.939994	49.695833	0	13	
NGC5798	14.960558	29.968278	0	13	
NGC5799	15.093278	-72.432778	0	0	
NGC5801	15.007192	-13.904333	0	0	
NGC5802	15.008355	-13.91915	0	0	
NGC5804	14.95185	49.668722	0	0	
NGC5805	14.953333	49.627778	0	0	
NGC5806	15.000093	1.891119	3.1	11.6	
NGC5807	14.930167	63.903472	0	15	
NGC5809	15.0145	-14.165278	0	14	
NGC5810	15.045194	-17.868056	0	14	
NGC5811	15.007578	1.623083	1	15	
NGC5812	15.015472	-7.457778	2.4	11.2	
NGC5813	15.019781	1.701917	3.6	10.7	
NGC5814	15.022528	1.636389	0	14	
NGC5815	15.008111	-16.834167	0	14	
NGC5817	14.994663	-16.1804	0	15	
NGC5818	14.98289	49.821175	0	15	
NGC5819	14.900783	73.131333	0	14	
NGC5820	14.977775	53.88575	2.5	11.9	
NGC5821	14.983269	53.922944	0	15	
NGC5822	15.0725	-54.396667	40	7	
NGC5823	15.091667	-55.603333	10	7.9	
NGC5824	15.066283	-33.06875	6.2	9	
NGC5827	15.031581	25.963778	1.4	14	
NGC5828	15.012803	49.993139	0	14	
NGC5829	15.045039	23.332833	1.9	15	
NGC5830	15.030833	47.875222	0	15	
NGC5831	15.068608	1.219889	2.2	11.5	
NGC5832	14.962672	71.680972	4	12	
NGC5833	15.198361	-72.858889	0	0	
NGC5835	15.040378	48.8775	0	15	
NGC5836	14.991989	73.893194	0	15	
NGC5837	15.077972	12.632861	0	14	
NGC5838	15.090622	2.09925	4.2	10.8	
NGC5839	15.090986	1.634444	1.4	14	
NGC5842	15.081136	21.069583	0	15	
NGC5843	15.124444	-36.328333	2	0	
NGC5845	15.100217	1.633583	0.9	12.3	
NGC5846	15.108129	1.605522	3.4	10.2	
NGC5847	15.106186	6.379722	0	15	
NGC5848	15.109722	2.004444	0	15	
NGC5849	15.114079	-14.572128	0	15	
NGC5850	15.118808	1.544083	4.3	11	
NGC5851	15.114842	12.858222	0	15	
NGC5852	15.115674	12.846797	0	14	
NGC5853	15.098139	39.522111	0	15	
NGC5854	15.129936	2.568361	2.7	11.8	
NGC5855	15.130296	3.984128	0	15	
NGC5857	15.124283	19.598	1.4	13.1	
NGC5858	15.146983	-11.208	1.4	14	
NGC5859	15.126392	19.582111	3	12.4	
NGC5860	15.109361	42.641833	1	14	
NGC5861	15.154456	-11.322139	3	12	
NGC5862	15.100898	55.5737	0	15	
NGC5863	15.180079	-18.431122	0	14	
NGC5864	15.159333	3.052722	2.8	13	
NGC5865	15.163668	0.529628	0	15	
NGC5866	15.108213	55.763078	5.2	10	
NGC5870	15.1094	55.478889	0	15	
NGC5872	15.182132	-11.480242	0	14	
NGC5873	15.214075	-38.125056	0.1	13	
NGC5874	15.131103	54.752583	2.5	14	
NGC5875	15.153622	52.528306	2.6	13	
NGC5876	15.158772	54.506111	2.6	14	
NGC5878	15.229361	-14.270556	3.5	11.5	
NGC5879	15.163053	57.00075	4.4	11.5	
NGC5880	15.250309	-14.579183	0	15	
NGC5882	15.280553	-45.648944	0.1	11	
NGC5883	15.252821	-14.617164	0	0	
NGC5885	15.251167	-10.085556	3.5	11.7	
NGC5886	15.212636	41.233583	0	15	
NGC5887	15.245544	1.153956	0	15	
NGC5888	15.218717	41.264528	1.5	14	
NGC5889	15.221031	41.327667	0.9	16	
NGC5890	15.297516	-17.589481	0	14	
NGC5891	15.270361	-11.493889	0	14	
NGC5892	15.23006	-15.464172	0	13	
NGC5893	15.226161	41.958639	1.4	14	
NGC5894	15.194722	59.807944	3.3	13	
NGC5895	15.230533	42.007694	0	15	
NGC5896	15.230737	42.024461	0	15	
NGC5897	15.290131	-21.010167	12.6	8.6	
NGC5898	15.303778	-24.0975	1.7	11.5	
NGC5899	15.2509	42.04925	3	11.8	
NGC5900	15.251414	42.209306	1.6	15	
NGC5902	15.239531	50.329889	0	15	
NGC5903	15.310139	-24.068333	2	11.5	
NGC5904	15.309306	2.082417	17.4	5.8	
NGC5905	15.256472	55.51725	4.2	12	
NGC5906	15.264722	56.329722	0.5	14	
NGC5907	15.264925	56.329028	12.3	10.4	
NGC5908	15.278689	55.409583	3.2	11.9	
NGC5909	15.19109	75.383575	0	14	
NGC5910	15.32355	20.895917	0	15	
NGC5911	15.338375	3.518117	0	14	
NGC5912	15.194714	75.384306	0	14	
NGC5913	15.348722	-2.577806	0	14	
NGC5914	15.312156	41.865333	0	15	
NGC5915	15.359194	-13.091667	1.6	12	
NGC5916	15.3605	-13.169722	2.9	14	
NGC5917	15.359036	-7.378028	0	14	
NGC5918	15.323672	45.880111	0	14	
NGC5919	15.360253	7.719153	0	15	
NGC5920	15.364422	7.708806	1.4	13.6	
NGC5921	15.365694	5.070028	4.9	10.8	
NGC5922	15.3525	41.672222	0.5	15	
NGC5923	15.353969	41.725831	2	15	
NGC5924	15.367222	31.232222	0	15	
NGC5925	15.457222	-54.528333	15	8	
NGC5926	15.39025	12.715	0	15	
NGC5927	15.466789	-50.672972	12	8.3	
NGC5928	15.434111	18.0735	0	14	
NGC5929	15.435008	41.670544	1.1	13	
NGC5930	15.435539	41.676025	2	13	
NGC5931	15.491542	7.572722	0	15	
NGC5932	15.446703	48.614556	0	15	
NGC5933	15.45043	48.613236	0	15	
NGC5934	15.470189	42.929667	0	14	
NGC5935	15.471305	42.944039	0	15	
NGC5936	15.500256	12.98925	1.5	12.4	
NGC5937	15.512825	-2.829722	0	13	
NGC5938	15.60725	-66.859167	2.8	0	
NGC5939	15.412694	68.729889	0	13	
NGC5940	15.521697	7.457556	0	14	
NGC5941	15.527861	7.338694	0	15	
NGC5942	15.526892	7.312158	0	15	
NGC5943	15.495586	42.777969	0	14	
NGC5944	15.529894	7.307778	0	15	
NGC5945	15.495857	42.918786	0	14	
NGC5946	15.5912	-50.659139	7.1	9.6	
NGC5947	15.510183	42.716778	0	15	
NGC5949	15.466882	64.762992	2.4	13	
NGC5950	15.525208	40.429833	0	15	
NGC5951	15.561964	15.00725	3.5	13	
NGC5952	15.582344	4.9588	0	15	
NGC5953	15.575661	15.193944	2	13	
NGC5954	15.576369	15.200556	1.3	14	
NGC5955	15.586803	5.063103	0	15	
NGC5956	15.582933	11.75	0	13	
NGC5957	15.589783	12.047556	3	13	
NGC5958	15.580317	28.655	0	13	
NGC5959	15.622883	-16.59615	0	14	
NGC5960	15.605132	5.665439	0	15	
NGC5961	15.587858	30.864222	0.8	14	
NGC5962	15.608806	16.607889	2.8	11.4	
NGC5963	15.557783	56.559028	3.5	12	
NGC5964	15.626739	5.973917	4.2	13	
NGC5965	15.567244	56.685722	5.4	13	
NGC5966	15.597825	39.768722	0	14	
NGC5967	15.804472	-75.673056	2.9	12	
NGC5968	15.665833	-30.552778	2.2	13	
NGC5969	15.580876	56.450522	0	15	
NGC5970	15.641678	12.186278	3	11.4	
NGC5971	15.593625	56.461	0	15	
NGC5972	15.648389	17.025806	0	15	
NGC5973	15.671	-8.601667	0	0	
NGC5974	15.650658	31.759528	0.5	14	
NGC5975	15.666114	21.470278	0	14	
NGC5976	15.613331	59.397694	1	14.8	
NGC5977	15.675972	17.127814	0	15	
NGC5978	15.70756	-13.234456	0	14	
NGC5979	15.794692	-61.217694	0.1	0	
NGC5980	15.691806	15.787667	2.1	13	
NGC5981	15.631508	59.391472	2.8	13	
NGC5982	15.644444	59.355833	2.9	11.1	
NGC5983	15.712696	8.240986	0	15	
NGC5984	15.714769	14.231556	3	13	
NGC5985	15.660314	59.331775	5.5	11	
NGC5986	15.767653	-37.785694	9.8	7.1	
NGC5987	15.665914	58.079778	4.7	13	
NGC5988	15.74275	10.292889	0	15	
NGC5989	15.692386	59.754667	0	13	
NGC5990	15.771197	2.415111	0	13	
NGC5991	15.754669	24.630453	0	14	
NGC5992	15.739333	41.085778	1.1	14	
NGC5993	15.741033	41.1205	0	14	
NGC5994	15.781494	17.872825	0	15	
NGC5995	15.806922	-13.757839	0	14	
NGC5996	15.783033	17.883917	0	13	
NGC5997	15.791019	8.321086	0	15	
NGC5999	15.868889	-56.473333	5	9	
NGC6000	15.830528	-29.386667	1.9	0	
NGC6001	15.796097	28.641417	0	14	
NGC6002	15.795667	28.609722	0.2	17	
NGC6003	15.823785	19.032169	0	14	
NGC6004	15.839647	18.938667	0	13	
NGC6005	15.93	-57.436667	3	10.7	
NGC6006	15.884052	12.005264	0	15	
NGC6007	15.889789	11.959111	1.9	14	
NGC6008	15.882244	21.100417	0	14	
NGC6009	15.890058	12.058	0	15	
NGC6010	15.905292	0.543167	0	13	
NGC6011	15.775828	72.169528	0	14	
NGC6012	15.903803	14.601528	2.3	13	
NGC6013	15.881358	40.646306	0	14	
NGC6014	15.932611	5.932083	0	14	
NGC6015	15.857031	62.309722	5.4	11.2	
NGC6016	15.931922	26.966556	0	15	
NGC6017	15.954275	5.998361	0	14	
NGC6018	15.958278	15.872389	1.8	15	
NGC6019	15.869203	64.840417	0	15	
NGC6020	15.952281	22.404439	1.7	12.6	
NGC6021	15.958519	15.955833	2.1	14	
NGC6022	15.963281	16.282056	0.8	15	
NGC6023	15.96378	16.309728	1.4	15	
NGC6024	15.885486	64.917778	0	15	
NGC6025	16.054722	-60.431667	12	5.1	
NGC6026	16.022522	-34.543528	0.8	0	
NGC6027	15.986825	20.763306	2.2	12.4	
NGC6028	16.024747	19.359167	1.7	13.2	
NGC6029	16.033025	12.574333	0	15	
NGC6030	16.030967	17.957528	0	14	
NGC6031	16.126389	-54.015	2	8.5	
NGC6032	16.050328	20.955694	1.8	15	
NGC6033	16.074442	-2.121106	0	15	
NGC6034	16.058944	17.198056	0	15	
NGC6035	16.056692	20.890944	1.2	14	
NGC6036	16.075214	3.868028	0	14	
NGC6037	16.074982	3.814842	0	15	
NGC6038	16.044594	37.359056	0	14	
NGC6040	16.0741	17.750056	1.6	15	
NGC6041	16.076614	17.72125	1.6	13.7	
NGC6042	16.077667	17.700444	0	15	
NGC6043	16.083731	17.775528	0	15	
NGC6044	16.083242	17.869944	0.5	16	
NGC6045	16.085514	17.757222	1.3	14.2	
NGC6047	16.085817	17.729278	1.3	13.6	
NGC6048	15.958447	70.689139	2.5	14	
NGC6050	16.089822	17.756806	0	15	
NGC6051	16.082406	23.9325	1.9	13	
NGC6052	16.086939	20.542917	1	13	
NGC6054	16.093892	17.767083	0	15	
NGC6055	16.092403	18.159389	1.5	15	
NGC6056	16.092031	17.963556	0	15	
NGC6057	16.094347	18.164139	0	15	
NGC6058	16.074039	40.683028	0.4	13	
NGC6060	16.097811	21.484389	2.2	14	
NGC6061	16.104461	18.249778	1.4	15	
NGC6062	16.106353	19.777611	0	14	
NGC6063	16.120317	7.978722	0	14	
NGC6065	16.123049	13.887906	0	15	
NGC6066	16.126495	13.943528	0	15	
NGC6067	16.219722	-54.218333	13	5.6	
NGC6068	15.924	78.996861	1.2	13	
NGC6069	16.128242	38.930667	0	15	
NGC6070	16.166303	0.709111	3.6	11.7	
NGC6071	16.035278	70.417039	0	15	
NGC6072	16.216183	-36.229778	1.2	14	
NGC6073	16.169686	16.698944	0	14	
NGC6074	16.188128	14.258667	0	15	
NGC6075	16.189622	23.964694	0	15	
NGC6076	16.187139	26.872778	0	15	
NGC6077	16.18725	26.9234	0	15	
NGC6078	16.201533	14.208733	0	14	
NGC6080	16.216305	2.177281	0	14	
NGC6081	16.215794	9.867131	0	14	
NGC6083	16.2202	14.185267	0	15	
NGC6084	16.238007	17.757131	0	15	
NGC6085	16.209801	29.364819	0	14	
NGC6086	16.209872	29.484806	2	15	
NGC6087	16.313889	-57.935	12	5.4	
NGC6088	16.178472	57.465833	0	14	
NGC6089	16.211556	33.0375	0	15	
NGC6090	16.194636	52.457	1.9	14	
NGC6091	16.131363	69.904664	0	14	
NGC6092	16.234611	28.125556	0	15	
NGC6093	16.284119	-22.9755	8.9	7.2	
NGC6094	16.109421	72.494225	0	14	
NGC6095	16.186458	61.267778	0	14	
NGC6096	16.246319	26.558772	0	15	
NGC6097	16.240617	35.108778	0	15	
NGC6098	16.259469	19.461056	0	14	
NGC6099	16.259873	19.452992	0	14	
NGC6100	16.281228	0.840667	0	14	
NGC6101	16.429931	-72.201333	10.7	9.3	
NGC6102	16.260258	28.158528	0	15	
NGC6103	16.262392	31.963889	0	14	
NGC6104	16.275189	35.707417	0	14	
NGC6105	16.285912	34.878856	0	15	
NGC6106	16.313117	7.411306	2.6	12.2	
NGC6107	16.288925	34.901472	0	14	
NGC6108	16.290433	35.135556	0	15	
NGC6109	16.294589	35.003972	1.3	15	
NGC6110	16.295514	35.087333	0	15	
NGC6112	16.300148	35.110144	0	15	
NGC6113	16.319642	14.133194	0	15	
